url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote
https://x.com/McLeloh/status/1814330848692371696,https://twitter.com/McLeloh/status/1814330848692371696,1814330848692371696,"The cast of this show enables Dr C. She does to much..
#RHONairobi",0,0,3,0,Fri Jul 19 16:05:57 +0000 2024,0,FALSE,FALSE
https://x.com/Vee_Usiba/status/1814330779004199412,https://twitter.com/Vee_Usiba/status/1814330779004199412,1814330779004199412,"Lol guyz is Rejah normal?
 #RHONairobi https://t.co/vTNKdJ8XKC",0,0,1,1,Fri Jul 19 16:05:41 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814330386857570401,https://twitter.com/McLeloh/status/1814330386857570401,1814330386857570401,Dr C is nuts !!! Imagine accusing someone of taking drugs ... she is unreal #RHONairobi,0,0,3,0,Fri Jul 19 16:04:07 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814329868978430264,https://twitter.com/McLeloh/status/1814329868978430264,1814329868978430264,Vera had no story line this season hence starting something with Rejah. #RHONairobi,0,0,1,0,Fri Jul 19 16:02:04 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814329641353502851,https://twitter.com/McLeloh/status/1814329641353502851,1814329641353502851,"Vera and Minne ganging up on Rejah is so cheap!

This mean girls act is so tired. #RHONairobi https://t.co/Xwa9SALaHe",0,0,6,1,Fri Jul 19 16:01:09 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814329316102099415,https://twitter.com/McLeloh/status/1814329316102099415,1814329316102099415,Minne being DR C's mouthpiece is tragic to watch...#RHONairobi,0,0,3,0,Fri Jul 19 15:59:52 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814328920344236392,https://twitter.com/McLeloh/status/1814328920344236392,1814328920344236392,I wonder if Dr C's husband watches how his wife behaves on this show. It's embarrassing really because she's OLD! #RHONairobi,0,0,6,0,Fri Jul 19 15:58:17 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814328480080789629,https://twitter.com/McLeloh/status/1814328480080789629,1814328480080789629,No but Reja needs to pull up her socks. #RHONairobi,0,0,0,0,Fri Jul 19 15:56:32 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814328150924411361,https://twitter.com/McLeloh/status/1814328150924411361,1814328150924411361,Vera's outfit didn't require her to be late...#RHONairobi,0,0,7,0,Fri Jul 19 15:55:14 +0000 2024,0,FALSE,FALSE
https://x.com/Vee_Usiba/status/1814327972251463879,https://twitter.com/Vee_Usiba/status/1814327972251463879,1814327972251463879,"The situation between Minnes and Zena is the perfect example of: ""Never inherit people's beef"". 

Now Zena is all left out in the cold and Dr C and Minne reconsiled...
 #RHONairobi https://t.co/aWXbKFCV7S",0,0,6,1,Fri Jul 19 15:54:31 +0000 2024,0,FALSE,FALSE
https://x.com/JustMeka_/status/1814327875526357405,https://twitter.com/JustMeka_/status/1814327875526357405,1814327875526357405,What’s wrong with Tiki or what does Tiki do that all the ladies get shocked to find out him and Zena are seeing each other????? LMAOOOOOO 😭 #RHONairobi,0,0,4,2,Fri Jul 19 15:54:08 +0000 2024,0,FALSE,FALSE
https://x.com/Motho_oaModimo/status/1814327826486620222,https://twitter.com/Motho_oaModimo/status/1814327826486620222,1814327826486620222,"@IngaMaps 🤣Waitse Dr. C batlo mo trapa one day
#RHONairobi",0,2,12,0,Fri Jul 19 15:53:57 +0000 2024,0,FALSE,FALSE
https://x.com/Motho_oaModimo/status/1814327236071202842,https://twitter.com/Motho_oaModimo/status/1814327236071202842,1814327236071202842,Dr. C batlo mo trapa one day🤣#RHONairobi,1,1,3,1,Fri Jul 19 15:51:36 +0000 2024,0,FALSE,FALSE
https://x.com/Nonny_Mpata/status/1814326803991085153,https://twitter.com/Nonny_Mpata/status/1814326803991085153,1814326803991085153,Are we sure Rejah is not on anything? #RHONairobi,0,1,2,1,Fri Jul 19 15:49:53 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814326676223861227,https://twitter.com/McLeloh/status/1814326676223861227,1814326676223861227,Dr C is psycho. IDC! IDC! #RHONairobi,0,0,1,0,Fri Jul 19 15:49:22 +0000 2024,0,FALSE,FALSE
https://x.com/Todi_M2/status/1814326440147419502,https://twitter.com/Todi_M2/status/1814326440147419502,1814326440147419502,Rejah is dressed like she is ready to fight all the time 😭😭 #RHONairobi,0,3,2,1,Fri Jul 19 15:48:26 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814325916304113869,https://twitter.com/McLeloh/status/1814325916304113869,1814325916304113869,Something very fake about Minne and Vera right now... nooo man #RHONairobi,0,0,0,0,Fri Jul 19 15:46:21 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814325663974793464,https://twitter.com/McLeloh/status/1814325663974793464,1814325663974793464,I like Minne but she is being 3 faced!  #RHONairobi,0,0,2,0,Fri Jul 19 15:45:21 +0000 2024,0,FALSE,FALSE
https://x.com/Thick_BlackBarb/status/1814325636057440352,https://twitter.com/Thick_BlackBarb/status/1814325636057440352,1814325636057440352,Zena is not even apologetic about her behaviour. Did she apologise to Farah for ruining her event? We understand her for not apologising to Dr C but she does owe Farah a sincere apology. #RHONairobi,0,1,6,0,Fri Jul 19 15:45:14 +0000 2024,0,FALSE,FALSE
https://x.com/IngaMaps/status/1814325347162439843,https://twitter.com/IngaMaps/status/1814325347162439843,1814325347162439843,"Dr C believes in hiding under the table with her whole heart 🤣 
#RHONairobi https://t.co/QmsLGR7Ikb",10,6,214,0,Fri Jul 19 15:44:05 +0000 2024,0,FALSE,FALSE
https://x.com/simanatural/status/1814324895934738752,https://twitter.com/simanatural/status/1814324895934738752,1814324895934738752,"Are they forbidden to withdraw from the show if they don't feel comfortable. Imagine going on a vacation to be locked up inside. 

#RHONairobi",1,1,14,0,Fri Jul 19 15:42:18 +0000 2024,0,FALSE,FALSE
https://x.com/sir_trishan/status/1814324688828395834,https://twitter.com/sir_trishan/status/1814324688828395834,1814324688828395834,Chanel Ayan Lite is really violent this girl will end up hurting someone real bad if they don’t deal with her. Throwing a glass like that😬 #RHONairobi,0,1,1,0,Fri Jul 19 15:41:28 +0000 2024,0,FALSE,FALSE
https://x.com/vee_Ncash1102/status/1814323874005139869,https://twitter.com/vee_Ncash1102/status/1814323874005139869,1814323874005139869,Why did Zena come to this trip?? #RHONairobi,0,1,9,0,Fri Jul 19 15:38:14 +0000 2024,0,FALSE,FALSE
https://x.com/JustMeka_/status/1814322101639147978,https://twitter.com/JustMeka_/status/1814322101639147978,1814322101639147978,"Oh my, Borana is so beautiful 🥹 #RHONairobi",0,0,2,0,Fri Jul 19 15:31:12 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814321788630839367,https://twitter.com/McLeloh/status/1814321788630839367,1814321788630839367,Zena standing in the way of her own fun ... #RHONairobi,0,0,3,0,Fri Jul 19 15:29:57 +0000 2024,0,FALSE,FALSE
https://x.com/IconikOnly/status/1814320396092452968,https://twitter.com/IconikOnly/status/1814320396092452968,1814320396092452968,"Yes we love DrC and she is the show but her verbal diarrhoea will unfortunately make her catch hands from people who are fast with throwing hands and glasses like Rejah. Rejah's hands and anger are quick DrC's tongue has no filter. Thats about it!
#RHONairobi #RHOnairobi",2,1,4,0,Fri Jul 19 15:24:25 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814320352970903833,https://twitter.com/McLeloh/status/1814320352970903833,1814320352970903833,Why is Minne turning on Zena?? #RHONairobi,0,0,3,0,Fri Jul 19 15:24:15 +0000 2024,0,FALSE,FALSE
https://x.com/JustMeka_/status/1814320343378452867,https://twitter.com/JustMeka_/status/1814320343378452867,1814320343378452867,Reja’s body is TEA 😳🤌🏾 #RHONairobi,0,0,0,0,Fri Jul 19 15:24:12 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814320301393498484,https://twitter.com/McLeloh/status/1814320301393498484,1814320301393498484,I love Zena shame. #RHONairobi,0,0,0,0,Fri Jul 19 15:24:02 +0000 2024,0,FALSE,FALSE
https://x.com/McLeloh/status/1814320156870353043,https://twitter.com/McLeloh/status/1814320156870353043,1814320156870353043,Dr. C does too much... it's giving desperate #RHONairobi,0,0,0,0,Fri Jul 19 15:23:28 +0000 2024,0,FALSE,FALSE
https://x.com/_llandar_/status/1814319696377757711,https://twitter.com/_llandar_/status/1814319696377757711,1814319696377757711,Why is Vera even on our screens🙄#RHONairobi,0,0,4,0,Fri Jul 19 15:21:38 +0000 2024,0,FALSE,FALSE
https://x.com/simanatural/status/1814319667210547695,https://twitter.com/simanatural/status/1814319667210547695,1814319667210547695,"😂😂😭 Who is Rejah again 

#RHONairobi",1,0,1,0,Fri Jul 19 15:21:31 +0000 2024,0,FALSE,FALSE
https://x.com/JustMeka_/status/1814319559731458182,https://twitter.com/JustMeka_/status/1814319559731458182,1814319559731458182,What kind of a dress code is “pick a struggle”??? omg Dr. C 😭✋🏾 #RHONairobi,0,1,4,0,Fri Jul 19 15:21:06 +0000 2024,0,FALSE,FALSE
https://x.com/JustMeka_/status/1814318686506811595,https://twitter.com/JustMeka_/status/1814318686506811595,1814318686506811595,Isn’t Minne Zena’s bestie?? Now she’s telling Dr. C not to trust Zena? Damn. #RHONairobi,0,0,0,1,Fri Jul 19 15:17:37 +0000 2024,0,FALSE,FALSE
https://x.com/realitea_af/status/1814318158565511215,https://twitter.com/realitea_af/status/1814318158565511215,1814318158565511215,"What is Minne's issue with Farah?

#RHONairobi",0,1,1,0,Fri Jul 19 15:15:32 +0000 2024,0,FALSE,FALSE
https://x.com/realitea_af/status/1814317998640906661,https://twitter.com/realitea_af/status/1814317998640906661,1814317998640906661,"I don't know why she went tbh

#rhonairobi",0,1,3,0,Fri Jul 19 15:14:53 +0000 2024,0,FALSE,TRUE
https://x.com/realitea_af/status/1814317683006947615,https://twitter.com/realitea_af/status/1814317683006947615,1814317683006947615,"Like or hate them, Dr C and the newbies made the season. Minne and Vera gave us dust.  

#RHONairobi",0,1,4,0,Fri Jul 19 15:13:38 +0000 2024,0,FALSE,FALSE
https://x.com/s_babatso/status/1814317447689764997,https://twitter.com/s_babatso/status/1814317447689764997,1814317447689764997,"Vera has given us ✨absolutely nothing✨both seasons. Season 1, she was the constantly later pregnant lady. Season 2, she’s still always late, laughing/clowning in her diary sessions and running after Minne. No date? Studio time? Bonding with kids? Awoa
 #RHONairobi",4,1,33,1,Fri Jul 19 15:12:42 +0000 2024,0,FALSE,FALSE
https://x.com/nomtee_nnn/status/1814317179421991241,https://twitter.com/nomtee_nnn/status/1814317179421991241,1814317179421991241,I wanna be Dr C when I grow up  #RHONairobi,0,0,4,0,Fri Jul 19 15:11:38 +0000 2024,2,FALSE,FALSE
https://x.com/odungareh/status/1814316957061230867,https://twitter.com/odungareh/status/1814316957061230867,1814316957061230867,Why exactly did Xena come on this trip? Aiii #RHONairobi https://t.co/au1SKUAh86,1,0,0,0,Fri Jul 19 15:10:45 +0000 2024,0,FALSE,FALSE
https://x.com/realitea_af/status/1814316918163099995,https://twitter.com/realitea_af/status/1814316918163099995,1814316918163099995,"This is true

#RHONairobi",0,0,2,0,Fri Jul 19 15:10:36 +0000 2024,0,FALSE,TRUE
https://x.com/realitea_af/status/1814316558870597797,https://twitter.com/realitea_af/status/1814316558870597797,1814316558870597797,"Vera and Minnie, all it would take is Dr C twisting some words and they would be against each other. They're not friends. 

#RHONairobi",0,0,4,0,Fri Jul 19 15:09:10 +0000 2024,0,FALSE,FALSE
https://x.com/realitea_af/status/1814315836200398998,https://twitter.com/realitea_af/status/1814315836200398998,1814315836200398998,"She changed her mind after Xenah and Tiki 😂😂

#RHONairobi",0,2,3,0,Fri Jul 19 15:06:18 +0000 2024,0,FALSE,TRUE
https://x.com/biancaMaggz/status/1814315834061263148,https://twitter.com/biancaMaggz/status/1814315834061263148,1814315834061263148,The way Minne switched up on Xena ......were they ever friends #RHONairobi https://t.co/RpTCZ3j8kD,3,1,42,0,Fri Jul 19 15:06:17 +0000 2024,0,FALSE,FALSE
https://x.com/s_babatso/status/1814315316995887552,https://twitter.com/s_babatso/status/1814315316995887552,1814315316995887552,"Inasmuch as Dr.C is messy, an instigator and a big gossip, she is genuine. Owns up to her actions. And she will bring the receipts chile. She’s also a real girls’ girl. She will support, advise and connect you. These other ones are just mean and bitter girls.
 #RHONairobi",1,0,23,1,Fri Jul 19 15:04:14 +0000 2024,0,FALSE,FALSE
https://x.com/khulindou991/status/1814315266223853582,https://twitter.com/khulindou991/status/1814315266223853582,1814315266223853582,Dr C is here to have fun and i am enjoying every bit of it😂#RHONairobi,0,0,1,0,Fri Jul 19 15:04:02 +0000 2024,0,FALSE,FALSE
https://x.com/nomtee_nnn/status/1814315221567017057,https://twitter.com/nomtee_nnn/status/1814315221567017057,1814315221567017057,Minnie’s behaviour is disgusting #RHONairobi,0,0,0,0,Fri Jul 19 15:03:51 +0000 2024,0,FALSE,FALSE
https://x.com/realitea_af/status/1814315219591610848,https://twitter.com/realitea_af/status/1814315219591610848,1814315219591610848,"ABSOLUTELY 

#RHONAIROBI",0,1,2,1,Fri Jul 19 15:03:51 +0000 2024,0,FALSE,TRUE
https://x.com/realitea_af/status/1814315073143287885,https://twitter.com/realitea_af/status/1814315073143287885,1814315073143287885,"She does the same thing! 😂😂😂

They hate each other. 

#rhonairobi",0,1,3,0,Fri Jul 19 15:03:16 +0000 2024,0,FALSE,TRUE
https://x.com/realitea_af/status/1814314840724299930,https://twitter.com/realitea_af/status/1814314840724299930,1814314840724299930,"Minne's confessional wigggg???? 

#RHONairobi",0,0,0,0,Fri Jul 19 15:02:21 +0000 2024,0,FALSE,FALSE
https://x.com/khulindou991/status/1814314529670516793,https://twitter.com/khulindou991/status/1814314529670516793,1814314529670516793,"Minne has clocked Dr. C’s strategy😂

I still don’t like minne though😂#RHONairobi",1,0,4,0,Fri Jul 19 15:01:06 +0000 2024,0,FALSE,FALSE
https://x.com/mohohlo_lerato/status/1814314359310447002,https://twitter.com/mohohlo_lerato/status/1814314359310447002,1814314359310447002,"If I was Zena, I wouldn't have come on this trip. Look now she's in a bad mood #RHONairobi",0,0,0,1,Fri Jul 19 15:00:26 +0000 2024,0,FALSE,FALSE
https://x.com/realitea_af/status/1814314241131749563,https://twitter.com/realitea_af/status/1814314241131749563,1814314241131749563,"Dr C is immature. 
There's shade, fun shade and whatever that Dr C does. The contestant pull and push is annoying. As the oldest she should be the one bringing the girls together 

#RHONairobi",0,1,2,0,Fri Jul 19 14:59:58 +0000 2024,0,FALSE,FALSE
https://x.com/nomtee_nnn/status/1814314127889723411,https://twitter.com/nomtee_nnn/status/1814314127889723411,1814314127889723411,Minnie is mean and fake …..  Vera has no solid content she just go with the wind . They all just decide to gang up on one person and they keep changing targets all the time . Just like season one they just target one person each episode #RHONairobi,0,0,1,0,Fri Jul 19 14:59:31 +0000 2024,0,FALSE,FALSE
https://x.com/Todi_M2/status/1814313913669837007,https://twitter.com/Todi_M2/status/1814313913669837007,1814313913669837007,Calling Dr C a homosapien 😭is wild wtf #RHONairobi,2,2,7,0,Fri Jul 19 14:58:39 +0000 2024,0,FALSE,FALSE
https://x.com/s_babatso/status/1814313174583193606,https://twitter.com/s_babatso/status/1814313174583193606,1814313174583193606,"These girls need to make up their minds on where they stand with Dr
C. They sing her praises f2f then talk dirty about her in their diary sessions. Which is which na?
 #RHONairobi",0,1,3,1,Fri Jul 19 14:55:43 +0000 2024,0,FALSE,FALSE
https://x.com/awande_ngwenya/status/1814312958438080792,https://twitter.com/awande_ngwenya/status/1814312958438080792,1814312958438080792,"As much as DR C’s drama is entertaining, there need to be boundaries. You can’t accuse people of murder and drugs on an  international platform and expect them not to take out your front teeth. They need to start suing her. #RHONairobi https://t.co/nc6CqFo3vY",8,10,85,1,Fri Jul 19 14:54:52 +0000 2024,2,FALSE,FALSE
https://x.com/biancaMaggz/status/1814312862442987884,https://twitter.com/biancaMaggz/status/1814312862442987884,1814312862442987884,Reja getting fired after giving us absolutely nothing but violence 😶#RHONairobi https://t.co/AHvQdxAmOS,9,3,94,1,Fri Jul 19 14:54:29 +0000 2024,0,FALSE,FALSE
https://x.com/realitea_af/status/1814312180604444678,https://twitter.com/realitea_af/status/1814312180604444678,1814312180604444678,"She's been doing it since the first season. The Sonal being an esc*rt rumour was started by Dr C. 

#rhonairobi",0,1,3,0,Fri Jul 19 14:51:46 +0000 2024,0,FALSE,TRUE
https://x.com/s_babatso/status/1814311973535756763,https://twitter.com/s_babatso/status/1814311973535756763,1814311973535756763,Minne had no problem with the cultural implications of Zena bringing Dr.C a gifts that portrayed her as a witch but Dr.C is wishing Zena death with that coffin? Cut the bs and double standards! #RHONairobi,0,0,3,1,Fri Jul 19 14:50:57 +0000 2024,0,FALSE,FALSE
https://x.com/realitea_af/status/1814311801141543347,https://twitter.com/realitea_af/status/1814311801141543347,1814311801141543347,"And Farah is interesting?

#rhonairobi",0,1,1,0,Fri Jul 19 14:50:16 +0000 2024,0,FALSE,TRUE
https://x.com/realitea_af/status/1814311441433870388,https://twitter.com/realitea_af/status/1814311441433870388,1814311441433870388,"Farah and Xenah's yellows looks are super cute. 

#RHONairobi",0,0,0,0,Fri Jul 19 14:48:50 +0000 2024,0,FALSE,FALSE
https://x.com/realitea_af/status/1814311210294055271,https://twitter.com/realitea_af/status/1814311210294055271,1814311210294055271,They went in those small planes that go randomly missing some times. #RHONairobi,0,0,0,0,Fri Jul 19 14:47:55 +0000 2024,0,FALSE,FALSE
https://x.com/ZandileSoch/status/1814311085693907275,https://twitter.com/ZandileSoch/status/1814311085693907275,1814311085693907275,Not Rajah throwing Glass😮 Guys these ladies ain’t classy but trashy!.#RHONairobi,2,1,14,0,Fri Jul 19 14:47:25 +0000 2024,0,FALSE,FALSE
https://x.com/odungareh/status/1814311008972009802,https://twitter.com/odungareh/status/1814311008972009802,1814311008972009802,The switch up from Minne is giving Raila. Flip flopper 😒😒#RHONairobi,0,0,1,0,Fri Jul 19 14:47:07 +0000 2024,0,FALSE,FALSE
https://x.com/realitea_af/status/1814310824271302659,https://twitter.com/realitea_af/status/1814310824271302659,1814310824271302659,"Dr C definitely looks like ""madame P"" #RHONairobi",0,0,0,0,Fri Jul 19 14:46:23 +0000 2024,0,FALSE,FALSE
https://x.com/realitea_af/status/1814310737063362604,https://twitter.com/realitea_af/status/1814310737063362604,1814310737063362604,Minne has been looking like she shops at her local market this season. #RHONairobi,0,1,1,0,Fri Jul 19 14:46:02 +0000 2024,0,FALSE,FALSE
https://x.com/realitea_af/status/1814310335785918831,https://twitter.com/realitea_af/status/1814310335785918831,1814310335785918831,"Vera's fashions have been hot and cold this season. 

#RHONairobi",0,0,1,0,Fri Jul 19 14:44:26 +0000 2024,0,FALSE,FALSE
https://x.com/realitea_af/status/1814310185583747489,https://twitter.com/realitea_af/status/1814310185583747489,1814310185583747489,"But they wanna act like it came out the blue. 

#rhonairobi",0,0,0,0,Fri Jul 19 14:43:51 +0000 2024,0,FALSE,TRUE
https://x.com/realitea_af/status/1814309836302991689,https://twitter.com/realitea_af/status/1814309836302991689,1814309836302991689,"Does she know what show she signed up for ? It's so disheartening 

#rhonairobi",0,0,2,0,Fri Jul 19 14:42:27 +0000 2024,0,FALSE,TRUE
https://x.com/realitea_af/status/1814309611517673797,https://twitter.com/realitea_af/status/1814309611517673797,1814309611517673797,"She's mad because of the tiki situation 

#rhonairobi",0,0,1,0,Fri Jul 19 14:41:34 +0000 2024,0,FALSE,TRUE
https://x.com/lurvDayimani/status/1814308481689657450,https://twitter.com/lurvDayimani/status/1814308481689657450,1814308481689657450,"There is nothing fun about Rejah , she should not have joined , she’s a bad mood nje , just a boring yawn woman ! #RHONairobi",0,0,0,0,Fri Jul 19 14:37:04 +0000 2024,0,FALSE,FALSE
https://x.com/Turb_Krwala/status/1814307415996645786,https://twitter.com/Turb_Krwala/status/1814307415996645786,1814307415996645786,Yho I don’t like Minne shame 😭😭😭😭 #RHONairobi,0,0,0,0,Fri Jul 19 14:32:50 +0000 2024,0,FALSE,FALSE
https://x.com/_mabhoko_/status/1814305735154516151,https://twitter.com/_mabhoko_/status/1814305735154516151,1814305735154516151,"Not Minne switching up so quickly! I get why she'd do that to Rejah, but Zena? Ooops🤣

 #RHONairobi https://t.co/V2ejHsxud0",0,0,2,1,Fri Jul 19 14:26:10 +0000 2024,0,FALSE,FALSE
https://x.com/felicityrumbie/status/1814305186917093381,https://twitter.com/felicityrumbie/status/1814305186917093381,1814305186917093381,Rejah is either a Debbie downer or violent … #RHONairobi https://t.co/SulcYwNIKE,0,2,9,1,Fri Jul 19 14:23:59 +0000 2024,0,FALSE,FALSE
https://x.com/_mabhoko_/status/1814304652294307850,https://twitter.com/_mabhoko_/status/1814304652294307850,1814304652294307850,"Dr C has been mentioning how her retaliation won't be nice to anyone at all! I'm afraid it's been checkmate since the all white party. A queen 👑 

 #RHONairobi https://t.co/7EtVD2q3Hc",3,0,46,0,Fri Jul 19 14:21:51 +0000 2024,0,FALSE,FALSE
https://x.com/ItsJust_Lusanda/status/1814304086398829053,https://twitter.com/ItsJust_Lusanda/status/1814304086398829053,1814304086398829053,One thing Dr. C will do is go under the table 😭😭 #RHONairobi,1,0,13,0,Fri Jul 19 14:19:36 +0000 2024,0,FALSE,FALSE
https://x.com/kina_S89/status/1814303557069189570,https://twitter.com/kina_S89/status/1814303557069189570,1814303557069189570,Dr C will be speaking like Sonel on reunion saying she doesn’t have friends she ride solo🤣🤣I mean shes fighting to have alliance it’s just not working n Farah is too soft #RHONairobi,2,0,3,0,Fri Jul 19 14:17:30 +0000 2024,0,FALSE,FALSE
https://x.com/Nguhi_/status/1814302271578218700,https://twitter.com/Nguhi_/status/1814302271578218700,1814302271578218700,This entire season has been giving ghetto. #RHONairobi,0,1,2,1,Fri Jul 19 14:12:24 +0000 2024,0,FALSE,FALSE
https://x.com/kina_S89/status/1814299583494656415,https://twitter.com/kina_S89/status/1814299583494656415,1814299583494656415,Dr C likes gossiping😂😂 but Rajah u talk too much they give you bit of pieces about everyone to use at ur advantage u then go and tell them…stupid #RHONairobi,1,1,4,1,Fri Jul 19 14:01:43 +0000 2024,0,FALSE,FALSE
https://x.com/Gugu_Popsie/status/1814297117457801481,https://twitter.com/Gugu_Popsie/status/1814297117457801481,1814297117457801481,"Mina I’m just shocked these women can be on time. They just disrespectful. Because they flying out, the all made it on time. Had it been someone’s event they would have pitched up 10 hours late #rhonairobi",3,0,30,0,Fri Jul 19 13:51:55 +0000 2024,0,FALSE,FALSE
https://x.com/Nguhi_/status/1814295183913005335,https://twitter.com/Nguhi_/status/1814295183913005335,1814295183913005335,Minne is HORRIBLE . They could never make me like her. #RHONairobi,0,0,2,0,Fri Jul 19 13:44:14 +0000 2024,0,FALSE,FALSE
https://x.com/Nguhi_/status/1814294522618142752,https://twitter.com/Nguhi_/status/1814294522618142752,1814294522618142752,"Zena’s reaction towards Dr. C was not unwarranted. Surely. 

You call someone a kidnapper and a killer and they are expected to take it? Miss me with that. #RHONairobi https://t.co/9NP4FoQYqU",2,3,14,1,Fri Jul 19 13:41:36 +0000 2024,1,FALSE,FALSE
https://x.com/Nguhi_/status/1814293527594963266,https://twitter.com/Nguhi_/status/1814293527594963266,1814293527594963266,Minne’s switch up on Zena is crazy #RHONairobi https://t.co/C6citJTxqZ,2,1,13,0,Fri Jul 19 13:37:39 +0000 2024,0,FALSE,FALSE
https://x.com/TswanaGirlDelux/status/1814292160419713074,https://twitter.com/TswanaGirlDelux/status/1814292160419713074,1814292160419713074,"I'm guessing Vera left her backbone in S1, she's such a flip flopper #RHONairobi https://t.co/kqgwybSU0H",1,0,11,0,Fri Jul 19 13:32:13 +0000 2024,0,FALSE,FALSE
https://x.com/NeontleM/status/1814291657551950067,https://twitter.com/NeontleM/status/1814291657551950067,1814291657551950067,Done! Let me watch these women of Nairobi #RHONairobi,0,0,2,0,Fri Jul 19 13:30:13 +0000 2024,0,FALSE,FALSE
https://x.com/Awesome_Gugu/status/1814291539746603246,https://twitter.com/Awesome_Gugu/status/1814291539746603246,1814291539746603246,Zena should have stayed at home. Sit this one out. #RHONairobi,0,0,2,0,Fri Jul 19 13:29:45 +0000 2024,0,FALSE,FALSE
https://x.com/_ms_sabar/status/1814291452366630979,https://twitter.com/_ms_sabar/status/1814291452366630979,1814291452366630979,"Rejah got fired , right ? 
#RHONairobi",0,2,4,0,Fri Jul 19 13:29:24 +0000 2024,0,FALSE,FALSE
https://x.com/_ms_sabar/status/1814289861110571299,https://twitter.com/_ms_sabar/status/1814289861110571299,1814289861110571299,"Another Friday ; Another WWE  match . 
#RHONairobi",0,0,2,0,Fri Jul 19 13:23:05 +0000 2024,0,FALSE,TRUE
https://x.com/KimmieNaa/status/1814288280432562477,https://twitter.com/KimmieNaa/status/1814288280432562477,1814288280432562477,"ZANA GAVE US NO CONTENT! All she did was to polish DR .C and the white lady as a mean character, she wanted to brainwash everybody’s mind, anytime there’s a gathering dr.C’s name had to be out ! We don’t want her next sea. FR SHES BORING 
#RHONairobi",0,0,2,1,Fri Jul 19 13:16:48 +0000 2024,0,FALSE,FALSE
https://x.com/_ms_sabar/status/1814287060959658299,https://twitter.com/_ms_sabar/status/1814287060959658299,1814287060959658299,Dr C always calling people and asking for  cast members’  tea is something I can’t wrap my head around . Like Maam ? Come on now #RHONairobi,0,0,6,1,Fri Jul 19 13:11:57 +0000 2024,0,FALSE,FALSE
https://x.com/lurvDayimani/status/1814286281926410480,https://twitter.com/lurvDayimani/status/1814286281926410480,1814286281926410480,"🤣🤣🤣🤣Yoh ! What a fun episode , the way I laughed at Dr C narrating the story of Rejah throwing that glass , Yoh I love Dr C 🤣🤣🤣🤣🤣 #RHONairobi",0,0,6,0,Fri Jul 19 13:08:52 +0000 2024,0,FALSE,FALSE
https://x.com/olonah/status/1814285626381930940,https://twitter.com/olonah/status/1814285626381930940,1814285626381930940,Louder!!! #RHONairobi,0,0,1,0,Fri Jul 19 13:06:15 +0000 2024,0,FALSE,TRUE
https://x.com/_ms_sabar/status/1814285449998782972,https://twitter.com/_ms_sabar/status/1814285449998782972,1814285449998782972,Rejah and her Fendi scarf 🤣 #rhoNairobi,0,0,3,0,Fri Jul 19 13:05:33 +0000 2024,0,FALSE,FALSE
https://x.com/olonah/status/1814284917791952972,https://twitter.com/olonah/status/1814284917791952972,1814284917791952972,"You know what , maybe Rejah was right that the only thing helping Minne is that she is pregnant because WTF, what a switch up #RHONairobi",0,1,2,0,Fri Jul 19 13:03:26 +0000 2024,0,FALSE,FALSE
https://x.com/olonah/status/1814284363103625453,https://twitter.com/olonah/status/1814284363103625453,1814284363103625453,Big time and just like that! #RHONairobi,0,0,0,0,Fri Jul 19 13:01:14 +0000 2024,0,FALSE,TRUE
https://x.com/olonah/status/1814283933133004986,https://twitter.com/olonah/status/1814283933133004986,1814283933133004986,Minne thinks she is the star of the show and it bores me #RHONairobi,0,0,14,0,Fri Jul 19 12:59:32 +0000 2024,0,FALSE,FALSE
https://x.com/NeneLeakesWigs/status/1814283869979353336,https://twitter.com/NeneLeakesWigs/status/1814283869979353336,1814283869979353336,"Now why did I just read that Rejah's husband is some top politician &amp; he's taking legal action against the show for filming in his house &amp; showing his kids.
Which house &amp; kids? Cause we haven't seen any of that
#RHONairobi",0,1,15,0,Fri Jul 19 12:59:17 +0000 2024,0,FALSE,FALSE
https://x.com/olonah/status/1814283128648638816,https://twitter.com/olonah/status/1814283128648638816,1814283128648638816,Exactly!!! #RHONairobi,0,0,0,0,Fri Jul 19 12:56:20 +0000 2024,0,FALSE,TRUE
